測站,日期,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,sum
新莊,2023/04/07 00:00:00,RAINFALL,0,0.5,2.0,2.0,3.5,0.5,0.0,0.0,0.5,0,0,0,0,0,0.5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,9.5
新莊,2023/04/08 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/09 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/10 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/11 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/12 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/13 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/14 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/15 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0,2,4,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,8.0
新莊,2023/04/16 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/17 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/18 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/19 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5.5,4.0,4.0,3.0,2.5,0,2.0,3,2.0,26.0
新莊,2023/04/20 00:00:00,RAINFALL,6,3.0,4.5,10.0,2.0,0.5,0.0,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,27.5
新莊,2023/04/21 00:00:00,RAINFALL,0,2.0,1.0,1.5,4.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,9.5
新莊,2023/04/22 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/23 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/24 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.5,,,0.5,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,5.0
新莊,2023/04/25 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/26 00:00:00,RAINFALL,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0
新莊,2023/04/27 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/28 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/29 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/04/30 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/01 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/02 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/03 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/04 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/05 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/06 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5
新莊,2023/05/07 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,3,1.5,1.5,2.0,0.0,1.0,0,1.0,0.5,0.5,12.0
新莊,2023/05/08 00:00:00,RAINFALL,1.5,6.0,1.0,2.0,1.0,5.5,5.5,2.5,1,1,0.5,0,0.5,0.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,28.5
新莊,2023/05/09 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/10 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/11 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/12 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/13 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/14 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/15 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/16 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/17 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/18 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.5,4.0,5.0
新莊,2023/05/19 00:00:00,RAINFALL,1.5,4.0,3.5,1.0,3.0,1.0,1.5,5.5,8.5,3,1.5,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0,0.0,34.5
新莊,2023/05/20 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,4.5,8.0,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,14.0
新莊,2023/05/21 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/22 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.5,2.5,10,34.0,24.5,7.0,80.5
新莊,2023/05/23 00:00:00,RAINFALL,8.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,9.0
新莊,2023/05/24 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0.0,0.5,0.0,0,0.0,2.0
新莊,2023/05/25 00:00:00,RAINFALL,0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0
新莊,2023/05/26 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/27 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/28 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/29 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/30 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/05/31 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,0,0,1,3.5,0,0.0,0.0,0.5,6.0,1,4.0,1,1.0,19.0
新莊,2023/06/01 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,0.5,0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2.5
新莊,2023/06/02 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/03 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/04 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.5,1.5,11,11.0,24.5
新莊,2023/06/05 00:00:00,RAINFALL,7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,7.5
新莊,2023/06/06 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/07 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/08 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/09 00:00:00,RAINFALL,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.5
新莊,2023/06/10 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,1,0.0,0,0.0,1.5
新莊,2023/06/11 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,2,2,0,0,0,0,0.0,6.5,0.5,0.0,0,0.0,0,0.0,12.5
新莊,2023/06/12 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/13 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/14 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.5
新莊,2023/06/15 00:00:00,RAINFALL,0.5,4.5,2.5,3.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,11.0
新莊,2023/06/16 00:00:00,RAINFALL,0,0.0,0.0,3.0,2.5,0.0,0.0,0.0,0,,0,0,0,10,0,0,0.0,5.0,1.5,1.0,1,0.0,0,0.0,24.0
新莊,2023/06/17 00:00:00,RAINFALL,0,1.5,1.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4.0
新莊,2023/06/18 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/19 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/20 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/21 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/22 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/23 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5
新莊,2023/06/24 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,6.5,2.0,0,0.0,0,0.0,9.0
新莊,2023/06/25 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/26 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.5
新莊,2023/06/27 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/28 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/29 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/06/30 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49.5,7.5,4.0,0.5,0.0,0,0.0,0,0.0,61.5
新莊,2023/07/01 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6.0
新莊,2023/07/02 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.5,2.5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,5.0
新莊,2023/07/03 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/04 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/05 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/06 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/07 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/08 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/09 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/10 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/11 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/12 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,20.5
新莊,2023/07/13 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/14 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/15 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/16 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/17 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1.5
新莊,2023/07/18 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/19 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,1.0,0.0,0,0.0,0,0.0,1.5
新莊,2023/07/20 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.5,31.5,0,0.0,2.0,0.5,0.0,0,0.0,0,0.0,36.5
新莊,2023/07/21 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/22 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/23 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/24 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/25 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/26 00:00:00,RAINFALL,0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.5,0.5,3,0.5,0.0,0.5,0.0,0.0,0,0.0,0,0.0,8.0
新莊,2023/07/27 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/28 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/29 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/07/30 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,1.0
新莊,2023/07/31 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5
新莊,2023/08/01 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,1,0,0.5,0,0,0,13,0.0,0.5,0.5,4.5,10,0.0,0,1.0,36.0
新莊,2023/08/02 00:00:00,RAINFALL,14.5,4.0,9.5,3.0,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,33.0
新莊,2023/08/03 00:00:00,RAINFALL,0,0.5,5.0,20.0,0.5,0.5,0.0,0.0,0,0,0.5,1.5,1,0,3,0.5,0.0,0.0,1.5,1.0,3.5,0.0,0,0.0,39.0
新莊,2023/08/04 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/05 00:00:00,RAINFALL,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5
新莊,2023/08/06 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/07 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/08 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/09 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/10 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,47.5,43.0,31.0,21.0,1.0,0,0.0,0,0.0,144.0
新莊,2023/08/11 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,13,4.5,0.5,0.0,1.5,0.5,0.0,0,0.0,20.5
新莊,2023/08/12 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/13 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/14 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/15 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
新莊,2023/08/16 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,42,12.5,0.5,0.5,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,71.5
新莊,2023/08/17 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0,0.0,0,0.0,0.5
新莊,2023/08/18 00:00:00,RAINFALL,0,0.5,9.5,1.0,1.5,0.5,0.0,0.0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,13.0
新莊,2023/08/19 00:00:00,RAINFALL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,2.0
