測站,日期,Avg
松山,2023/08/30,1.8541666666666667
松山,2023/08/31,1.4916666666666665
松山,2023/09/01,1.4291666666666665
松山,2023/09/02,1.2666666666666666
松山,2023/09/03,2.4625
松山,2023/09/04,2.358333333333333
松山,2023/09/05,0.9499999999999998
松山,2023/09/06,0.9625
松山,2023/09/07,0.7791666666666667
松山,2023/09/08,1.0208333333333333
松山,2023/09/09,1.2625
松山,2023/09/10,1.4166666666666667
松山,2023/09/11,1.0958333333333332
松山,2023/09/12,1.15
松山,2023/09/13,0.7666666666666666
松山,2023/09/14,1.0166666666666666
松山,2023/09/15,0.7958333333333334
松山,2023/09/16,0.7875
松山,2023/09/17,0.9458333333333333
松山,2023/09/18,0.9791666666666666
松山,2023/09/19,0.8708333333333332
松山,2023/09/20,0.6208333333333332
松山,2023/09/21,0.8875000000000001
松山,2023/09/22,1.5499999999999998
松山,2023/09/23,1.2708333333333333
松山,2023/09/24,1.3041666666666667
松山,2023/09/25,1.7833333333333332
松山,2023/09/26,1.5166666666666666
松山,2023/09/27,1.25
松山,2023/09/28,1.5
松山,2023/09/29,1.5458333333333332
松山,2023/09/30,1.7833333333333332
松山,2023/10/01,1.4791666666666667
松山,2023/10/02,1.2041666666666666
松山,2023/10/03,0.7583333333333334
松山,2023/10/04,2.8791666666666664
松山,2023/10/05,2.8333333333333335
松山,2023/10/06,2.4291666666666667
松山,2023/10/07,0.8416666666666667
松山,2023/10/08,1.3499999999999999
松山,2023/10/09,1.6833333333333333
松山,2023/10/10,1.3625
松山,2023/10/11,1.4333333333333336
松山,2023/10/12,1.7125000000000001
松山,2023/10/13,1.4875
松山,2023/10/14,0.8666666666666667
松山,2023/10/15,1.2749999999999997
松山,2023/10/16,1.6041666666666667
松山,2023/10/17,1.8583333333333332
松山,2023/10/18,1.3333333333333333
松山,2023/10/19,0.7833333333333332
松山,2023/10/20,1.375
松山,2023/10/21,1.3333333333333333
松山,2023/10/22,1.8958333333333333
松山,2023/10/23,1.6458333333333333
松山,2023/10/24,0.9125
松山,2023/10/25,1.5291666666666666
松山,2023/10/26,1.5208333333333333
松山,2023/10/27,1.675
松山,2023/10/28,1.1875
松山,2023/10/29,1.4416666666666664
松山,2023/10/30,1.3666666666666665
松山,2023/10/31,1.5458333333333334
松山,2023/11/01,1.4583333333333333
松山,2023/11/02,0.9249999999999999
松山,2023/11/03,0.8125
松山,2023/11/04,0.725
松山,2023/11/05,0.7000000000000001
松山,2023/11/06,1.7625
松山,2023/11/07,2.4166666666666665
松山,2023/11/08,1.3041666666666665
松山,2023/11/09,0.9458333333333333
松山,2023/11/10,1.2416666666666667
松山,2023/11/11,1.4750000000000003
松山,2023/11/12,1.5541666666666665
松山,2023/11/13,1.6958333333333335
松山,2023/11/14,1.5249999999999997
松山,2023/11/15,1.9666666666666668
松山,2023/11/16,1.1333333333333333
松山,2023/11/17,1.0333333333333334
松山,2023/11/18,1.3166666666666667
松山,2023/11/19,1.2125000000000001
松山,2023/11/20,1.3999999999999997
松山,2023/11/21,1.3166666666666664
松山,2023/11/22,1.1333333333333333
松山,2023/11/23,1.1375
松山,2023/11/24,2.3000000000000003
松山,2023/11/25,1.625
松山,2023/11/26,0.7208333333333333
松山,2023/11/27,1.0541666666666665
松山,2023/11/28,1.7666666666666668
松山,2023/11/29,0.5291666666666667
松山,2023/11/30,1.5
松山,2023/12/01,1.9000000000000001
松山,2023/12/02,1.825
松山,2023/12/03,1.9375
松山,2023/12/04,0.7000000000000001
松山,2023/12/05,0.7374999999999999
松山,2023/12/06,0.6041666666666666
松山,2023/12/07,1.2791666666666666
松山,2023/12/08,0.5833333333333334
松山,2023/12/09,0.4791666666666667
松山,2023/12/10,0.44166666666666665
松山,2023/12/11,0.4291666666666667
松山,2023/12/12,2.216666666666667
松山,2023/12/13,1.6833333333333333
松山,2023/12/14,0.5958333333333333
松山,2023/12/15,0.5083333333333333
松山,2023/12/16,2.6916666666666664
松山,2023/12/17,1.8083333333333336
松山,2023/12/18,1.3125
松山,2023/12/19,1.2833333333333334
松山,2023/12/20,2.0875
松山,2023/12/21,2.454166666666667
松山,2023/12/22,1.695833333333333
松山,2023/12/23,1.05
松山,2023/12/24,1.675
松山,2023/12/25,1.6583333333333332
松山,2023/12/26,1.1875000000000002
松山,2023/12/27,0.5125000000000001
松山,2023/12/28,0.6124999999999999
松山,2023/12/29,0.7624999999999998
松山,2023/12/30,0.6916666666666668
松山,2023/12/31,1.8083333333333333
板橋,2023/01/01,2.15
板橋,2023/01/02,2.1374999999999997
板橋,2023/01/03,2.2333333333333334
板橋,2023/01/04,2.1125000000000003
板橋,2023/01/05,1.2208333333333334
板橋,2023/01/06,0.8523809523809524
板橋,2023/01/07,1.925
板橋,2023/01/08,1.7458333333333336
板橋,2023/01/09,0.8478260869565217
板橋,2023/01/10,2.1416666666666666
板橋,2023/01/11,1.8875000000000002
板橋,2023/01/12,1.2666666666666666
板橋,2023/01/13,0.6916666666666668
板橋,2023/01/14,1.2208333333333334
板橋,2023/01/15,2.4958333333333336
板橋,2023/01/16,2.0083333333333333
板橋,2023/01/17,1.7041666666666666
板橋,2023/01/18,1.4708333333333332
板橋,2023/01/19,2.154166666666667
板橋,2023/01/20,2.2583333333333333
板橋,2023/01/21,1.8875
板橋,2023/01/22,1.1583333333333334
板橋,2023/01/23,1.5416666666666667
板橋,2023/01/24,4.308333333333334
板橋,2023/01/25,2.1750000000000003
板橋,2023/01/26,1.4166666666666667
板橋,2023/01/27,2.5583333333333336
板橋,2023/01/28,1.8125
板橋,2023/01/29,1.5375000000000003
板橋,2023/01/30,1.925
板橋,2023/01/31,1.0916666666666668
板橋,2023/02/01,0.8166666666666665
板橋,2023/02/02,1.7125000000000001
板橋,2023/02/03,2.1750000000000003
板橋,2023/02/04,2.370833333333333
板橋,2023/02/05,1.2416666666666667
板橋,2023/02/06,1.0125
板橋,2023/02/07,1.575
板橋,2023/02/08,2.3
板橋,2023/02/09,1.1958333333333333
板橋,2023/02/10,1.6833333333333333
板橋,2023/02/11,1.5333333333333332
板橋,2023/02/12,0.9666666666666667
板橋,2023/02/13,1.7791666666666668
板橋,2023/02/14,1.883333333333333
板橋,2023/02/15,1.875
板橋,2023/02/16,2.25
板橋,2023/02/17,1.4583333333333333
板橋,2023/02/18,1.1458333333333333
板橋,2023/02/19,1.9541666666666666
板橋,2023/02/20,2.625
板橋,2023/02/21,2.408333333333333
板橋,2023/02/22,2.016666666666667
板橋,2023/02/23,1.3666666666666665
板橋,2023/02/24,1.5833333333333333
板橋,2023/02/25,2.0500000000000003
板橋,2023/02/26,1.9416666666666667
板橋,2023/02/27,1.8875
板橋,2023/02/28,1.6375
板橋,2023/03/01,1.75
板橋,2023/03/02,2.3249999999999997
板橋,2023/03/03,2.0208333333333335
板橋,2023/03/04,1.3625
板橋,2023/03/05,1.4750000000000003
板橋,2023/03/06,1.7750000000000001
板橋,2023/03/07,1.2875
板橋,2023/03/08,1.375
板橋,2023/03/09,1.3583333333333332
板橋,2023/03/10,1.7625
板橋,2023/03/11,1.2625
板橋,2023/03/12,1.9124999999999999
板橋,2023/03/13,1.925
板橋,2023/03/14,1.5416666666666667
板橋,2023/03/15,1.018181818181818
板橋,2023/03/16,1.7958333333333332
板橋,2023/03/17,1.2583333333333335
板橋,2023/03/18,2.329166666666667
板橋,2023/03/19,1.4749999999999999
板橋,2023/03/20,1.1958333333333335
板橋,2023/03/21,0.9625
板橋,2023/03/22,0.8833333333333333
板橋,2023/03/23,1.1791666666666667
板橋,2023/03/24,1.5291666666666668
板橋,2023/03/25,1.9458333333333335
板橋,2023/03/26,1.5
板橋,2023/03/27,2.029166666666667
板橋,2023/03/28,1.9208333333333334
板橋,2023/03/29,1.4833333333333334
板橋,2023/03/30,1.7874999999999999
板橋,2023/03/31,0.725
板橋,2023/04/01,0.3166666666666667
板橋,2023/04/02,1.3375000000000001
板橋,2023/04/03,1.4833333333333334
板橋,2023/04/04,0.9708333333333333
板橋,2023/04/05,0.9125
板橋,2023/04/06,0.8041666666666667
板橋,2023/04/07,2.0708333333333333
板橋,2023/04/08,2.0565217391304347
板橋,2023/04/09,1.7708333333333333
板橋,2023/04/10,0.9416666666666668
板橋,2023/04/11,0.9833333333333334
板橋,2023/04/12,1.6083333333333334
板橋,2023/04/13,1.6208333333333336
板橋,2023/04/14,0.8833333333333333
板橋,2023/04/15,1.1166666666666665
板橋,2023/04/16,0.7782608695652173
板橋,2023/04/17,0.7416666666666666
板橋,2023/04/18,1.0333333333333332
板橋,2023/04/19,1.4083333333333332
板橋,2023/04/20,1.0583333333333333
板橋,2023/04/21,0.875
板橋,2023/04/22,2.125
板橋,2023/04/23,1.5458333333333332
板橋,2023/04/24,1.3166666666666667
板橋,2023/04/25,1.5708333333333335
板橋,2023/04/26,2.0749999999999997
板橋,2023/04/27,1.5521739130434784
板橋,2023/04/28,1.3291666666666666
板橋,2023/04/29,1.3083333333333333
板橋,2023/04/30,2.4708333333333337
板橋,2023/05/01,2.225
板橋,2023/05/02,1.0958333333333334
板橋,2023/05/03,0.85
板橋,2023/05/04,1.1500000000000001
板橋,2023/05/05,1.0374999999999999
板橋,2023/05/06,1.2625
板橋,2023/05/07,1.4458333333333335
板橋,2023/05/08,1.4041666666666668
板橋,2023/05/09,1.6416666666666668
板橋,2023/05/10,1.8458333333333332
板橋,2023/05/11,0.9541666666666666
板橋,2023/05/12,0.9291666666666667
板橋,2023/05/13,0.9958333333333332
板橋,2023/05/14,1.2041666666666668
板橋,2023/05/15,0.8791666666666668
板橋,2023/05/16,0.8791666666666668
板橋,2023/05/17,0.5708333333333334
板橋,2023/05/18,2.6041666666666665
板橋,2023/05/19,1.4541666666666666
板橋,2023/05/20,1.2166666666666668
板橋,2023/05/21,0.8249999999999998
板橋,2023/05/22,2.9791666666666665
板橋,2023/05/23,1.6916666666666664
板橋,2023/05/24,1.3
板橋,2023/05/25,0.9666666666666667
板橋,2023/05/26,1.6130434782608694
板橋,2023/05/27,2.0708333333333333
板橋,2023/05/28,2.275
板橋,2023/05/29,2.4499999999999997
板橋,2023/05/30,2.3125
板橋,2023/05/31,2.1458333333333335
板橋,2023/06/01,2.420833333333333
板橋,2023/06/02,1.9541666666666668
板橋,2023/06/03,1.5
板橋,2023/06/04,1.2041666666666666
板橋,2023/06/05,1.2708333333333333
板橋,2023/06/06,1.6875
板橋,2023/06/07,1.4208333333333334
板橋,2023/06/08,1.7458333333333333
板橋,2023/06/09,1.5291666666666666
板橋,2023/06/10,1.0791666666666666
板橋,2023/06/11,0.6791666666666667
板橋,2023/06/12,1.3666666666666665
板橋,2023/06/13,1.3875
板橋,2023/06/14,1.5041666666666667
板橋,2023/06/15,1.5708333333333335
板橋,2023/06/16,0.9391304347826087
板橋,2023/06/17,0.6208333333333332
板橋,2023/06/18,2.091666666666667
板橋,2023/06/19,2.15
板橋,2023/06/20,2.566666666666667
板橋,2023/06/21,2.483333333333334
板橋,2023/06/22,1.875
板橋,2023/06/23,1.2666666666666666
板橋,2023/06/24,1.375
板橋,2023/06/25,1.4875
板橋,2023/06/26,1.6666666666666667
板橋,2023/06/27,1.675
板橋,2023/06/28,1.4333333333333333
板橋,2023/06/29,1.6000000000000003
板橋,2023/06/30,1.2208333333333334
板橋,2023/07/01,1.1833333333333333
板橋,2023/07/02,0.9541666666666667
板橋,2023/07/03,1.4875
板橋,2023/07/04,2.466666666666667
板橋,2023/07/05,3.0083333333333333
板橋,2023/07/06,2.6875
板橋,2023/07/07,2.3333333333333335
板橋,2023/07/08,2.3625000000000003
板橋,2023/07/09,1.4708333333333332
板橋,2023/07/10,1.1333333333333333
板橋,2023/07/11,0.9208333333333333
板橋,2023/07/12,0.9500000000000001
板橋,2023/07/13,1.3208333333333335
板橋,2023/07/14,1.4333333333333333
板橋,2023/07/15,1.075
板橋,2023/07/16,1.3625
板橋,2023/07/17,0.7958333333333334
板橋,2023/07/18,0.7416666666666666
板橋,2023/07/19,0.8375
板橋,2023/07/20,0.5083333333333334
板橋,2023/07/21,0.9500000000000001
板橋,2023/07/22,0.7666666666666666
板橋,2023/07/23,1.0250000000000001
板橋,2023/07/24,1.3916666666666666
板橋,2023/07/25,2.0125
板橋,2023/07/26,1.9375
板橋,2023/07/27,2.3166666666666664
板橋,2023/07/28,1.4208333333333334
板橋,2023/07/29,1.0625
板橋,2023/07/30,0.9791666666666666
板橋,2023/07/31,0.5
板橋,2023/08/01,0.9625
板橋,2023/08/02,2.6
板橋,2023/08/03,5.741666666666667
板橋,2023/08/04,6.258333333333333
板橋,2023/08/05,3.945833333333333
板橋,2023/08/06,1.8791666666666667
板橋,2023/08/07,2.625
板橋,2023/08/08,1.5791666666666668
板橋,2023/08/09,1.7541666666666667
板橋,2023/08/10,0.9291666666666666
板橋,2023/08/11,1.0416666666666667
板橋,2023/08/12,0.7708333333333334
板橋,2023/08/13,0.5666666666666665
板橋,2023/08/14,1.9666666666666668
板橋,2023/08/15,1.9541666666666668
板橋,2023/08/16,0.5958333333333333
板橋,2023/08/17,0.7291666666666666
板橋,2023/08/18,0.4166666666666667
板橋,2023/08/19,0.6625
板橋,2023/08/20,0.7458333333333332
板橋,2023/08/21,0.8625000000000002
板橋,2023/08/22,0.6583333333333333
板橋,2023/08/23,1.0826086956521739
板橋,2023/08/24,1.5291666666666666
板橋,2023/08/25,1.6666666666666667
板橋,2023/08/26,1.4291666666666665
板橋,2023/08/27,1.575
板橋,2023/08/28,1.6666666666666667
板橋,2023/08/29,1.7041666666666668
板橋,2023/08/30,2.475
板橋,2023/08/31,2.3791666666666664
板橋,2023/09/01,2.283333333333333
板橋,2023/09/02,1.6958333333333335
板橋,2023/09/03,2.6999999999999997
板橋,2023/09/04,2.5958333333333337
板橋,2023/09/05,1.3583333333333332
板橋,2023/09/06,1.3666666666666665
板橋,2023/09/07,1.5208333333333333
板橋,2023/09/08,1.5083333333333335
板橋,2023/09/09,1.6458333333333333
板橋,2023/09/10,1.7375
板橋,2023/09/11,1.4166666666666667
板橋,2023/09/12,1.375
板橋,2023/09/13,1.5791666666666668
板橋,2023/09/14,1.5999999999999999
板橋,2023/09/15,1.4708333333333332
板橋,2023/09/16,1.5541666666666665
板橋,2023/09/17,1.5249999999999997
板橋,2023/09/18,1.5374999999999999
板橋,2023/09/19,1.5125
板橋,2023/09/20,1.5391304347826087
板橋,2023/09/21,1.5916666666666668
板橋,2023/09/22,2.025
板橋,2023/09/23,2.0749999999999997
板橋,2023/09/24,2.125
板橋,2023/09/25,2.4125
板橋,2023/09/26,2.0041666666666664
板橋,2023/09/27,1.8375000000000001
板橋,2023/09/28,2.1875
板橋,2023/09/29,2.0375
板橋,2023/09/30,2.4875000000000003
板橋,2023/10/01,2.1125000000000003
板橋,2023/10/02,1.7250000000000003
板橋,2023/10/03,1.0608695652173912
板橋,2023/10/04,1.6708333333333334
板橋,2023/10/05,2.8208333333333333
板橋,2023/10/06,2.0916666666666663
板橋,2023/10/07,1.4583333333333333
板橋,2023/10/08,1.7583333333333335
板橋,2023/10/09,2.3333333333333335
板橋,2023/10/10,2.1416666666666666
板橋,2023/10/11,1.8208333333333335
板橋,2023/10/12,2.0625
板橋,2023/10/13,1.7625
板橋,2023/10/14,1.5375000000000003
板橋,2023/10/15,1.7041666666666666
板橋,2023/10/16,1.8166666666666667
板橋,2023/10/17,2.225
板橋,2023/10/18,1.6166666666666665
板橋,2023/10/19,1.3666666666666665
板橋,2023/10/20,1.7541666666666667
板橋,2023/10/21,1.9833333333333334
板橋,2023/10/22,2.3125
板橋,2023/10/23,2.2458333333333336
板橋,2023/10/24,1.5333333333333332
板橋,2023/10/25,2.1666666666666665
板橋,2023/10/26,1.7166666666666666
板橋,2023/10/27,1.7333333333333334
板橋,2023/10/28,1.7833333333333332
板橋,2023/10/29,1.8708333333333336
板橋,2023/10/30,2.0375
板橋,2023/10/31,2.016666666666667
板橋,2023/11/01,1.9833333333333334
板橋,2023/11/02,1.2958333333333334
板橋,2023/11/03,1.4749999999999999
板橋,2023/11/04,1.175
板橋,2023/11/05,1.1833333333333333
板橋,2023/11/06,2.1166666666666667
板橋,2023/11/07,2.820833333333333
板橋,2023/11/08,1.925
板橋,2023/11/09,1.3958333333333333
板橋,2023/11/10,1.5041666666666667
板橋,2023/11/11,2.3041666666666667
板橋,2023/11/12,2.2583333333333333
板橋,2023/11/13,2.0500000000000003
板橋,2023/11/14,1.9416666666666664
板橋,2023/11/15,2.1666666666666665
板橋,2023/11/16,2.0541666666666667
板橋,2023/11/17,2.1541666666666663
板橋,2023/11/18,1.8958333333333333
板橋,2023/11/19,1.7458333333333333
板橋,2023/11/20,1.9541666666666668
板橋,2023/11/21,1.8458333333333332
板橋,2023/11/22,1.4083333333333332
板橋,2023/11/23,1.6208333333333333
板橋,2023/11/24,2.525
板橋,2023/11/25,2.129166666666667
板橋,2023/11/26,1.366666666666667
板橋,2023/11/27,1.5583333333333336
板橋,2023/11/28,2.025
板橋,2023/11/29,1.4208333333333334
板橋,2023/11/30,2.0083333333333333
板橋,2023/12/01,2.4916666666666667
板橋,2023/12/02,2.529166666666667
板橋,2023/12/03,2.470833333333333
板橋,2023/12/04,0.8166666666666668
板橋,2023/12/05,1.1666666666666667
板橋,2023/12/06,1.0045454545454546
板橋,2023/12/07,1.875
板橋,2023/12/08,1.2
板橋,2023/12/09,1.0875000000000001
板橋,2023/12/10,1.1083333333333334
板橋,2023/12/11,0.9625
板橋,2023/12/12,2.7708333333333335
板橋,2023/12/13,2.3583333333333334
板橋,2023/12/14,0.8958333333333334
板橋,2023/12/15,0.9791666666666666
板橋,2023/12/16,2.8958333333333335
板橋,2023/12/17,2.4875000000000003
板橋,2023/12/18,1.9333333333333333
板橋,2023/12/19,1.4875
板橋,2023/12/20,1.8833333333333335
板橋,2023/12/21,2.5500000000000003
板橋,2023/12/22,2.275
板橋,2023/12/23,1.5291666666666668
板橋,2023/12/24,1.5791666666666668
板橋,2023/12/25,2.4125
板橋,2023/12/26,2.058333333333333
板橋,2023/12/27,0.9458333333333333
板橋,2023/12/28,0.9166666666666666
板橋,2023/12/29,1.7874999999999999
板橋,2023/12/30,1.2916666666666667
板橋,2023/12/31,2.0749999999999997
林口,2023/01/01,3.5500000000000003
林口,2023/01/02,2.8791666666666664
林口,2023/01/03,2.3260869565217392
林口,2023/01/04,2.9708333333333337
林口,2023/01/05,2.9333333333333336
林口,2023/01/06,2.4291666666666667
林口,2023/01/07,3.4863636363636363
林口,2023/01/08,3.341666666666667
林口,2023/01/09,0.8041666666666667
林口,2023/01/10,2.6125000000000003
林口,2023/01/11,2.1125
林口,2023/01/12,0.5375
林口,2023/01/13,0.43333333333333335
林口,2023/01/14,1.3916666666666666
林口,2023/01/15,4.516666666666667
林口,2023/01/16,3.8000000000000003
林口,2023/01/17,2.8333333333333335
林口,2023/01/18,3.295833333333334
林口,2023/01/19,2.716666666666667
林口,2023/01/20,3.258333333333333
林口,2023/01/21,3.0499999999999994
林口,2023/01/22,1.4791666666666667
林口,2023/01/23,2.3833333333333333
林口,2023/01/24,5.033333333333333
林口,2023/01/25,3.7999999999999994
林口,2023/01/26,1.1166666666666665
林口,2023/01/27,3.304166666666667
林口,2023/01/28,2.4875000000000003
林口,2023/01/29,2.3625000000000003
林口,2023/01/30,3.7291666666666665
林口,2023/01/31,1.9791666666666667
林口,2023/02/01,1.0291666666666668
林口,2023/02/02,2.891666666666667
林口,2023/02/03,2.8666666666666667
林口,2023/02/04,3.670833333333333
林口,2023/02/05,1.5416666666666667
林口,2023/02/06,1.3666666666666665
林口,2023/02/07,1.6541666666666668
林口,2023/02/08,3.258333333333333
林口,2023/02/09,1.3217391304347825
林口,2023/02/10,1.8541666666666667
林口,2023/02/11,2.017391304347826
林口,2023/02/12,0.9874999999999999
林口,2023/02/13,2.5625
林口,2023/02/14,4.641666666666667
林口,2023/02/15,3.920833333333333
林口,2023/02/16,4.0375
林口,2023/02/17,1.6791666666666665
林口,2023/02/18,0.8583333333333334
林口,2023/02/19,2.004166666666667
林口,2023/02/20,3.7652173913043474
林口,2023/02/21,4.004166666666666
林口,2023/02/22,2.3625000000000003
林口,2023/02/23,2.7291666666666665
林口,2023/02/24,4.295833333333333
林口,2023/02/25,4.7
林口,2023/02/26,3.2750000000000004
林口,2023/02/27,3.3375
林口,2023/02/28,1.7541666666666667
林口,2023/03/01,1.3541666666666667
林口,2023/03/02,3.7590909090909084
林口,2023/03/03,3.2083333333333335
林口,2023/03/04,2.3249999999999997
林口,2023/03/05,2.2375
林口,2023/03/06,3.0625
林口,2023/03/07,1.6916666666666667
林口,2023/03/08,0.9333333333333332
林口,2023/03/09,0.9791666666666666
林口,2023/03/10,2.8166666666666664
林口,2023/03/11,1.9749999999999999
林口,2023/03/12,3.5500000000000003
林口,2023/03/13,3.2125
林口,2023/03/14,2.5541666666666667
林口,2023/03/15,0.7791666666666667
林口,2023/03/16,1.945833333333333
林口,2023/03/17,0.5083333333333333
林口,2023/03/18,1.9541666666666666
林口,2023/03/19,1.3916666666666668
林口,2023/03/20,0.31666666666666665
林口,2023/03/21,1.2458333333333333
林口,2023/03/22,1.7208333333333332
林口,2023/03/23,1.6708333333333332
林口,2023/03/24,1.2541666666666667
林口,2023/03/25,2.966666666666667
林口,2023/03/26,2.8875000000000006
林口,2023/03/27,2.2666666666666666
林口,2023/03/28,2.1041666666666665
林口,2023/03/29,0.7583333333333332
林口,2023/03/30,1.75
林口,2023/03/31,2.1958333333333333
林口,2023/04/01,0.8708333333333332
林口,2023/04/02,2.0541666666666667
林口,2023/04/03,3.1
林口,2023/04/04,1.1958333333333333
林口,2023/04/05,0.6
林口,2023/04/06,0.5125000000000001
林口,2023/04/07,3.5750000000000006
林口,2023/04/08,3.7083333333333335
林口,2023/04/09,3.6750000000000003
林口,2023/04/10,1.0043478260869565
林口,2023/04/11,0.6833333333333332
林口,2023/04/12,2.0625
林口,2023/04/13,1.7333333333333332
林口,2023/04/14,0.8833333333333332
林口,2023/04/15,1.875
林口,2023/04/16,1.3333333333333333
林口,2023/04/17,0.5958333333333333
林口,2023/04/18,1.2958333333333332
林口,2023/04/19,1.5541666666666665
林口,2023/04/20,1.9636363636363638
林口,2023/04/21,2.0083333333333333
林口,2023/04/22,2.3125
林口,2023/04/23,1.5083333333333335
林口,2023/04/24,1.4541666666666666
林口,2023/04/25,0.6083333333333333
林口,2023/04/26,2.620833333333333
林口,2023/04/27,2.3541666666666665
林口,2023/04/28,0.9458333333333332
林口,2023/04/29,0.8041666666666667
林口,2023/04/30,1.429166666666667
林口,2023/05/01,3.725
林口,2023/05/02,1.75
林口,2023/05/03,0.7416666666666666
林口,2023/05/04,0.6166666666666667
林口,2023/05/05,1.6125
林口,2023/05/06,1.5291666666666668
林口,2023/05/07,2.3041666666666667
林口,2023/05/08,2.0083333333333333
林口,2023/05/09,2.3833333333333333
林口,2023/05/10,2.483333333333333
林口,2023/05/11,1.6041666666666667
林口,2023/05/12,0.425
林口,2023/05/13,0.4375
林口,2023/05/14,0.8958333333333334
林口,2023/05/15,0.3541666666666667
林口,2023/05/16,1.0416666666666667
林口,2023/05/17,0.9416666666666668
林口,2023/05/18,4.279166666666667
林口,2023/05/19,1.2375
林口,2023/05/20,1.2958333333333332
林口,2023/05/21,0.9625
林口,2023/05/22,3.6458333333333335
林口,2023/05/23,1.4416666666666667
林口,2023/05/24,1.5625
林口,2023/05/25,0.3916666666666666
林口,2023/05/26,1.3708333333333336
林口,2023/05/27,2.6833333333333336
林口,2023/05/28,2.775
林口,2023/05/29,3.616666666666667
林口,2023/05/30,2.9416666666666664
林口,2023/05/31,3.7625000000000006
林口,2023/06/01,2.875
林口,2023/06/02,2.0416666666666665
林口,2023/06/03,1.9333333333333336
林口,2023/06/04,0.8666666666666666
林口,2023/06/05,1.2791666666666666
林口,2023/06/06,1.6916666666666664
林口,2023/06/07,0.6708333333333334
林口,2023/06/08,1.375
林口,2023/06/09,1.2
林口,2023/06/10,0.5666666666666667
林口,2023/06/11,0.32499999999999996
林口,2023/06/12,1.4124999999999999
林口,2023/06/13,1.0083333333333333
林口,2023/06/14,1.3458333333333332
林口,2023/06/15,1.452173913043478
林口,2023/06/16,1.1875
林口,2023/06/17,0.4791666666666667
林口,2023/06/18,2.470833333333333
林口,2023/06/19,3.3666666666666667
林口,2023/06/20,3.9499999999999997
林口,2023/06/21,2.9875000000000003
林口,2023/06/22,1.0791666666666666
林口,2023/06/23,0.7875
林口,2023/06/24,0.4958333333333333
林口,2023/06/25,0.5125000000000001
林口,2023/06/26,0.6541666666666667
林口,2023/06/27,1.047826086956522
林口,2023/06/28,1.6625000000000003
林口,2023/06/29,1.8208333333333335
林口,2023/06/30,2.029166666666667
林口,2023/07/01,1.5291666666666668
林口,2023/07/02,1.6833333333333333
林口,2023/07/03,2.239130434782609
林口,2023/07/04,4.0249999999999995
林口,2023/07/05,5.491666666666667
林口,2023/07/06,4.295833333333333
林口,2023/07/07,4.120833333333334
林口,2023/07/08,4.008333333333334
林口,2023/07/09,2.4875
林口,2023/07/10,1.5666666666666664
林口,2023/07/11,1.9083333333333332
林口,2023/07/12,1.5666666666666667
林口,2023/07/13,2.025
林口,2023/07/14,2.2708333333333335
林口,2023/07/15,2.15
林口,2023/07/16,2.6083333333333334
林口,2023/07/17,1.6869565217391302
林口,2023/07/18,1.7041666666666666
林口,2023/07/19,1.8666666666666665
林口,2023/07/20,1.9041666666666668
林口,2023/07/21,1.8541666666666667
林口,2023/07/22,1.8499999999999996
林口,2023/07/23,2.1125000000000003
林口,2023/07/24,2.0875
林口,2023/07/25,3.7375000000000003
林口,2023/07/26,4.233333333333333
林口,2023/07/27,4.4125000000000005
林口,2023/07/28,2.1625
林口,2023/07/29,1.5791666666666666
林口,2023/07/30,1.8291666666666666
林口,2023/07/31,1.6916666666666667
林口,2023/08/01,1.7333333333333332
林口,2023/08/02,3.1916666666666664
林口,2023/08/03,5.941666666666667
林口,2023/08/04,6.7375
林口,2023/08/05,5.474999999999999
林口,2023/08/06,4.566666666666667
林口,2023/08/07,4.9375
林口,2023/08/08,3.641666666666667
林口,2023/08/09,3.3375
林口,2023/08/10,2.1333333333333333
林口,2023/08/11,1.7958333333333336
林口,2023/08/12,1.4083333333333332
林口,2023/08/13,2.2958333333333334
林口,2023/08/14,3.8000000000000003
林口,2023/08/15,4.679166666666666
林口,2023/08/16,2.745833333333333
林口,2023/08/17,1.7695652173913041
林口,2023/08/18,1.7999999999999998
林口,2023/08/19,2.0791666666666666
林口,2023/08/20,1.6416666666666668
林口,2023/08/21,1.5625
林口,2023/08/22,2.2958333333333334
林口,2023/08/23,1.8041666666666665
林口,2023/08/24,1.7541666666666667
林口,2023/08/25,2.1041666666666665
林口,2023/08/26,2.120833333333333
林口,2023/08/27,1.695833333333333
林口,2023/08/28,1.4541666666666666
林口,2023/08/29,2.6458333333333335
林口,2023/08/30,3.9250000000000003
林口,2023/08/31,3.383333333333333
林口,2023/09/01,2.920833333333333
林口,2023/09/02,2.629166666666667
林口,2023/09/03,4.358333333333333
林口,2023/09/04,4.516666666666667
林口,2023/09/05,1.9291666666666665
林口,2023/09/06,1.6833333333333336
林口,2023/09/07,3.045833333333333
林口,2023/09/08,2.4625
林口,2023/09/09,2.266666666666666
林口,2023/09/10,2.3125
林口,2023/09/11,1.8666666666666665
林口,2023/09/12,1.9666666666666668
林口,2023/09/13,1.425
林口,2023/09/14,1.5541666666666665
林口,2023/09/15,1.3565217391304345
林口,2023/09/16,1.1916666666666667
林口,2023/09/17,1.2750000000000001
林口,2023/09/18,1.9583333333333333
林口,2023/09/19,1.875
林口,2023/09/20,1.3125
林口,2023/09/21,1.9625000000000001
林口,2023/09/22,3.034782608695652
林口,2023/09/23,3.320833333333333
